ShopID,ShopName,ShopCode,OwnerName,ContactPerson,Phone1,Phone2,Address,City,State,GPSLatitude,GPSLongitude,ShopDiscount,Trn
-Nf6LVdgPuKtDG_kMz5D,AL JABBANA,1109,,,,,,,,,,,100495922500003
-Nf6Li8zKD7-a4j8yXFM,KHALIFA SULTHAN,1110,,,,,,,,,,,00282726000000
-Nf6LvZlL4zC9TLFLtLJ,GOLD WAX,1111,,,,,,,,,,,100381263100003
-Nf6M0ZLTexNEvyLsfhe,AL JABIR-CAMP,1112,,,,,,,,,,,
-Nf6MHLmsBKjP9E0hqsC,WHITE SENDES,1113,,,,,,,,,,,100384250500003
-NfBmG92DUyQ1-AvvX6W,BARAKAT AL AIN BAQALA,1109,,,,,,,,,,,100571923000003
-NfBmVjnguVEg-ApwxHT,SABAH AL KHAIR FOOD STUFF,1110,,,,,,,,,,,100436044000003
-NfBmkGwLYhFegSydAJG,AL MURAWAH,1111,,,,,,,,,,,100338328600003
-NfBnNeqDOG0F9LOWT6q,BAQALA VIVA,1112,,,,,,,,,,,
-NfGoWADgo3vSOamXwcK,AL IZZ,1115,,,,,,,,,,,100322568500003
-NfGoe6SK8W-QZ0M4lpQ,FINEST FOODS,1116,,,,,,,,,,,104060535200003
-NfGonSIoZ9ApTodvmnY,BAQALA MASEK,1117,,,,,,,,,,,104037067600003
-NfGovtiizsbwjpJdP6-,AL TUFA,1118,,,,,,,,,,,104096121900003
-NfkxK_fsFUV0ZhprX3z,WADI AL SHUWAIB BR,1120,,,,,,,,,,,100331345700003
-Ng9OrBtvo7NJVECQuvK,WHITE CORNER CAFTEERIA,1122,,,,,,,,,,,10407053700003
-Ng9OzXcS3iSQQ_EgwgZ,TAIBA RESTAURANT,1123,,,,,,,,,,,
-Ng9P9_z2c8YYojzZAN9,HARAK RESTUAURANT,1124,,,,,,,,,,,100351529100003
-Ng9PGiBKu13Mh0PdMDp,AL TAJ AL FIDHI,1125,,,,,,,,,,,100031179300003
-Ng9PM9mXPLCdKtetaHt,ROYAL HOUSE BAQALA,1126,,,,,,,,,,,
-Ng9PT52maRZvzfaQjdQ,HOLD ON BAQALA,1126,,,,,,,,,,,
-Ng9PaccyEpkLOZJQtdj,EAT WELL RESTAURANT,1127,,,,,,,,,,,
-Ng9Pif_fUiWQFlwrWiN,AL MOSHUQ BAQALA,1128,,,,,,,,,,,
-Ng9PpexZO44YJUrBKGC,OFF SIDE BAQALA,1128,,,,,,,,,,,104107042400003
-Ng9Py5HnPZn40juZ65D,MUJIB AL RAHMAN RESTAURANT,1129,,,,,,,,,,,
-Ng9Q2R00w3nEolYTu29,AL BAWABA BAQALA,1130,,,,,,,,,,,
-Ng9QA18eGqoWPeR6XiL,HUT QATARA RESTAURANT,1131,,,,,,,,,,,
-Ng9QgVPdgRnO2ekQPMm,FAWALA AL QATARA,1132,,,,,,,,,,,
-Ng9SNdiVQY0o34QsrmT,BADAR AL BUDOR TRD,1133,,,,,,,,,,,100227747100003
-Ng9SftbOPw6LJIVHQzS,AL TAWASUL BAQALA,1134,,,,,,,,,,,
-Ng9SpJXRuTFZijp6_Vi,AL HOZOUR BAQALA,1135,,,,,,,,,,,10036953580003
-Ng9Su58N-rp1ZuPLdDf,REGULAR BAQALA,1135,,,,,,,,,,,104114450000003
-Ng9T22lwe73SRsKhOfM,DISCOVER BAQALA,1136,,,,,,,,,,,
-NgKFDquogCyLw35Q9eX,BRIGHT RESTUARANT,1136,,,,,,,,,,,104127500700003
-NiQAhrQZIKnwPEiGyEv,Jaaziya Baqala,1135,,,,,,,,,,,100240885200003
-NiQAmNOiIR9_rUHoqCr,Anas hotel,1136,,,,,,,,,,,
-NiQArT_XZO1dPyzy8XQ,wonder full,1137,,,,,,,,,,,
-NiQAwTI_0a2mCJHuJio,Ashfaq,138,,,,,,,,,,,
-NiQB0pwLeWokPlHW354,UG CATERING,1139,,,,,,,,,,,
-NiQB8-hrKrltcpiAXst,GOLD WAYS,1140,,,,,,,,,,,100381263100003
-NjD0PV-LZsdMWrvwf_0,UG unaited asab,4301,,,,,,,,,,,100493433500003
-NjkbMQvNCNlo8fNjn0y,MUSLIN BAQALA L.L.C.,1006,,,,,,,,,,,104144571700003
-NjptTpcI2HSg26EtzAo,LITTLE PARIS BAQALA - SOLE PROPRIETORSHIP L.L.C.,1034,,,,,,,,,,,104156466500003
-NjrVkI-Ql73OIPM-IB0,GEMS GROCERY - SOLE PROPRIETORSHIP L.L.C.,1034,,,,,,,,,,,104120491600003
-NkAupJukSDKEfu-DXc1,SEEH BIN AMMAR GROCERY,1601,,,,,,,,,,,100399133600003
-NkGcyHuabi5FAxJ9jFP,PREMIUM SUPER MARKET,1652,,,,,,,,,,,104100454800003
-NkVb3dMKEW9OOEVZUj8,BAQALA AL ERTIQA,1131,,,,,,,,,,,100315138600003
-NkVdRUGbFkE8fg1o_cf,KHOKH  WARUMAN RESTURANT,102,,,,,,,,,,,
-NkevnjGVdBPOEE3U0rP,ABDULSALAM RESTAURANT,131,,,,,,,,,,,100202178800003
-Nkew96CpOWThXCFOq6_,ALAHLIA ROASTERY - SOLE ,31,,,,,,,,,,,104145662300003
-NkewVooQdBWUsHrM4Yu,AL FAYA BAQALA,310,,,,,,,,,,,
-Nkf-APrVwiXt5BLLrCl,FIDUZ BAQALA,31,,,,,,,,,,,
-NlTyMrTJHW1R8oZ6FjQ,FARHA MADEENA FOOD STUFF CATERING,1136,,,,,,,,,,,100447283100003
-NlgSU9_aFbtwL804rY8,ABU JASSIM BAQALA,1336,,,,,,,,,,,100318584800003
-NmKcBhxd52sRZGw1NRq,EASY WAY SUPER MARKET LLC,1966,,,,,,,,,,,1003239150000
-Nmg7b9x9HUUD01LvlIa,SWABI MINI MART,122,,,,,,,,,,,
-Nmg7krmuLpNEJAwg9lU,TEA MASTER CAFETERIA,455,,,,,,,,,,,100595008200003
-Nmg7pgwzvZ70KJg54tS,AL WANI GROCERY,189,,,,,,,,,,,
-NnPPpsZAmYCHa61oai1,COZY CORNER RESTAURANT,968,,,,,,,,,,,
-NnwEh-w84Dvg99SjJfU,ZAHARAT PANNER GROCERY,228,,,,,,,,,,,104150463200003
-NnxUG4UKZqnMtN2Ao-v,GOLDEN CLASSIC GROCERY ,9688,,,,,,,,,,,104176841500003
-NnxUioZY3hmDHWITI0y,HAMAD AL RUMAITHI BAQALA,1000,,,,,,,,,,,100485633000003
-NnyS6wpqqTRbty7-0x-,CLEOTATRA BAQALA,1009,,,,,,,,,,,
-No8Lm1R55pG1POvKuZA,AL MUNADI GROCERY,485,,,,,,,,,,,103062602000003
-No8LwQv9LxXrPn4IebI,DELIGHT,859,,,,,,,,,,,100208467900003
-No8M6FLVHJ-dujj1ilm,FRESH SALAD FOOD STUFF,998,,,,,,,,,,,104035266600003
-NpPuKfU5dAtUcsUEzPV,AL EBDA GROCERY,9986,,,,,,,,,,,100383407200003
-NpsQsRlqFkb-399x2jQ,TELAL BARKA,859,,,,,,,,,,,10053037600003
-NpsR025V5OR_2FVamUi,AL SUHAIL,999,,,,,,,,,,,100321729400003
-NpsRCqpMG-o4lnOktaE,AL QALA AL SHAMIYA,1000,,,,,,,,,,,10011330600003
-NpsRL2nKaeH8OmRMcQw,AL QALA AL SHAMIYA 2,10001,,,,,,,,,,,100061076400003
-NpsRVqUF_QoDfywcFZn,AL MAWEDHA,10002,,,,,,,,,,,100396826800003
-NqmVEyIpt6F61kqv6wd,UG UNITED GROUP HOLDING SOLE PROPRITORSHIP L L C,43,,,,,,,,,,,100493433500003
